bottle_id,camera_name,frame_number,ocr_text,confidence,timestamp,processing_time
-1,Front,0,e 5 23,0.7659542001200534,1763543673.1955488,1763543673.1955488
7,Top,0,8,0.672788607080804,1763543673.6160593,1763543673.6160593
6,Back Right,0,K),0.9367321058560101,1763543674.100022,1763543674.100022
7,Back Left,0,ch,0.9567061421357245,1763543676.6048164,1763543676.6048164
-1,Front,0,6 (O 28,0.767951910728764,1763543676.9659584,1763543676.9659584
7,Back Right,0,K),0.9595431857133334,1763543677.8499756,1763543677.8499756
7,Top,0,Ucuc,0.6068267822265625,1763543679.9054127,1763543679.9054127
-1,Back Left,0,ch,0.9076999877145291,1763543680.3509288,1763543680.3509288
-1,Front,0,(OK,0.7959301379953851,1763543680.9350016,1763543680.9350016
8,Back Right,0,K),0.9769182721458923,1763543681.6628542,1763543681.6628542
-1,Back Left,0,quc,0.7022866390574517,1763543684.4236772,1763543684.4236772
-1,Front,0,36,0.9896662968899129,1763543684.9970293,1763543684.9970293
9,Back Right,0,Ok),0.8434825063117142,1763543685.9476063,1763543685.9476063
